07139,None,223.5,68.5,106.0,8.000000000,-1
07139,None,118.0,136.5,106.5,6.000000000,-1
07139,None,76.5,166.5,111.0,6.000000000,-1
07139,None,59.5,150.0,111.0,6.000000000,-1
07139,None,171.0,184.0,112.0,5.000000000,-1
07139,None,221.0,178.0,113.5,7.000000000,-1
07139,None,42.5,116.5,115.0,6.000000000,-1
07139,None,233.5,163.0,118.0,5.000000000,-1
07139,None,124.5,151.0,126.5,6.000000000,-1
07139,None,193.5,187.5,128.0,6.000000000,-1
07139,None,71.0,113.5,131.5,6.000000000,-1
07139,None,73.5,104.5,131.5,6.000000000,-1
07139,None,249.5,135.5,134.0,8.000000000,-1
07139,None,40.5,90.0,134.5,7.000000000,-1
07139,None,79.5,62.5,134.5,6.000000000,-1
07139,None,82.5,77.5,134.0,6.000000000,-1
07139,None,232.5,163.0,136.0,7.000000000,-1
07139,None,202.0,183.0,139.5,5.000000000,-1
07139,None,40.5,129.5,143.0,6.000000000,-1
07139,None,194.5,190.5,145.0,8.000000000,-1
07139,None,48.0,110.5,155.5,8.000000000,-1
07139,None,249.0,144.0,155.0,7.000000000,-1
07139,None,214.0,168.5,156.0,6.000000000,-1
07139,None,258.0,109.0,155.5,7.000000000,-1
07139,None,69.5,176.5,157.5,6.000000000,-1
07139,None,28.5,93.5,166.5,6.000000000,-1
07139,None,70.0,38.0,170.0,7.000000000,-1
07139,None,30.5,126.0,174.5,6.000000000,-1
07139,None,68.0,28.5,178.5,6.000000000,-1
07139,None,24.0,113.5,190.5,7.000000000,-1
07139,None,244.0,146.5,195.0,12.000000000,-1
07139,None,265.0,82.5,194.5,7.000000000,-1
07139,None,87.5,17.0,201.5,8.000000000,-1
07139,None,67.0,166.5,203.0,7.000000000,-1
07139,None,267.5,93.0,207.5,5.000000000,-1
07139,None,269.5,100.5,216.5,8.000000000,-1
07139,None,267.0,98.5,218.0,6.000000000,-1
07139,None,31.5,153.0,230.0,5.000000000,-1
07139,None,259.0,148.5,234.0,6.000000000,-1
07139,None,108.5,168.0,238.0,5.000000000,-1
07139,None,63.5,177.0,240.0,6.000000000,-1
07139,None,50.5,121.5,240.5,6.000000000,-1
07139,None,265.0,104.5,243.5,6.000000000,-1
07139,None,114.0,134.5,244.5,6.000000000,-1
07139,None,51.5,137.0,249.0,8.000000000,-1
07139,None,30.0,148.5,250.0,7.000000000,-1
07139,None,100.0,142.5,259.5,7.000000000,-1
07139,None,95.5,170.0,260.5,5.000000000,-1
07139,None,255.5,153.5,268.5,6.000000000,-1
01722,None,294.0,112.5,223.0,5.000000000,-1
01516,None,81.0,101.0,30.0,7.000000000,-1
01516,None,98.5,101.0,35.0,6.000000000,-1
01516,None,92.5,130.5,72.0,6.000000000,-1
01516,None,214.0,137.0,180.0,7.000000000,-1
01516,None,25.5,149.5,210.5,6.000000000,-1
01538,None,192.0,124.5,147.0,5.000000000,-1
06491,None,222.0,77.0,46.0,5.000000000,-1
07595,None,56.0,180.0,239.5,5.000000000,-1
00591,None,93.0,121.0,68.5,13.000000000,-1
07677,None,49.5,60.0,127.0,9.000000000,-1
07677,None,70.5,46.0,132.0,6.000000000,-1
07677,None,45.0,28.0,185.5,5.000000000,-1
07677,None,245.5,100.5,191.0,6.000000000,-1
07677,None,33.5,37.5,194.5,8.000000000,-1
07677,None,103.5,18.0,217.5,10.000000000,-1
02933,None,37.5,49.0,118.5,5.000000000,-1
02933,None,210.0,172.5,170.0,6.000000000,-1
03718,None,174.0,180.0,216.0,7.000000000,-1
09401,None,98.5,44.5,124.0,6.000000000,-1
02705,None,170.5,129.0,71.0,7.000000000,-1
03036,None,193.5,26.0,182.5,7.000000000,-1
06348,None,79.5,78.0,164.0,6.000000000,-1
04213,None,73.5,144.0,107.0,4.000000000,-1
00895,None,247.5,110.0,62.0,9.000000000,-1
06636,None,166.0,159.5,243.5,6.000000000,-1
07109,None,90.5,133.5,163.5,6.000000000,-1
00731,None,240.0,124.0,58.0,7.000000000,-1
07381,None,249.0,97.5,156.0,7.000000000,-1
07128,None,99.5,96.5,51.0,4.000000000,-1
07128,None,189.5,135.5,58.5,4.000000000,-1
07128,None,201.5,90.5,61.0,4.000000000,-1
07128,None,214.0,127.0,62.5,5.000000000,-1
02046,None,275.5,163.5,248.5,10.000000000,-1
03378,None,74.5,91.0,123.5,7.000000000,-1
07311,None,272.0,157.0,221.5,7.000000000,-1
08970,None,168.5,169.5,113.0,6.000000000,-1
07452,None,237.5,88.0,165.5,13.000000000,-1
02015,None,85.0,23.0,185.0,7.000000000,-1
02015,None,200.0,116.5,199.5,13.000000000,-1
03705,None,222.5,144.5,190.0,6.000000000,-1
01509,None,35.0,151.5,175.0,6.000000000,-1
01509,None,236.5,136.5,237.0,6.000000000,-1
00512,None,227.0,46.5,252.0,6.000000000,-1
07129,None,82.5,168.5,100.5,6.000000000,-1
08696,None,54.5,100.0,42.0,6.000000000,-1
08696,None,215.0,65.5,85.5,6.000000000,-1
08696,None,192.5,125.5,86.0,4.000000000,-1
04597,None,188.5,135.0,68.0,6.000000000,-1
03745,None,213.5,137.5,256.0,6.000000000,-1
07289,None,224.0,103.0,96.0,5.000000000,-1
07241,None,128.0,123.5,131.5,7.000000000,-1
05989,None,103.5,125.5,167.0,8.000000000,-1
09890,None,119.5,98.5,42.0,6.000000000,-1
03739,None,225.0,80.5,169.0,6.000000000,-1
04022,None,81.5,176.0,99.5,12.000000000,-1
09225,None,93.0,109.5,44.0,6.000000000,-1
01164,None,174.5,125.5,32.0,8.000000000,-1
08759,None,99.5,177.0,170.5,7.000000000,-1
06896,None,119.0,97.5,222.5,4.000000000,-1
00600,None,222.0,145.5,79.5,6.000000000,-1
00600,None,49.0,144.5,146.5,8.000000000,-1
00600,None,63.0,170.0,170.5,9.000000000,-1
00600,None,46.0,172.5,206.0,5.000000000,-1
09469,None,234.5,154.5,58.0,4.000000000,-1
03697,None,193.0,109.0,110.0,9.000000000,-1
08609,None,213.0,189.5,196.0,5.000000000,-1
03554,None,33.0,104.5,126.0,5.000000000,-1
01147,None,45.0,145.5,210.5,8.000000000,-1
03735,None,203.5,108.5,179.5,8.000000000,-1
09237,None,222.5,153.0,159.0,6.000000000,-1
09313,None,126.5,24.0,205.0,6.000000000,-1
03514,None,56.0,113.0,36.0,5.000000000,-1
01043,None,190.5,153.0,220.0,5.000000000,-1
01043,None,163.0,152.0,220.0,9.000000000,-1
07543,None,66.0,29.0,137.0,7.000000000,-1
02069,None,210.0,119.5,133.0,6.000000000,-1
01379,None,72.5,145.5,86.0,6.000000000,-1
01379,None,82.5,173.0,179.5,7.000000000,-1
01379,None,99.5,170.5,184.5,8.000000000,-1
04406,None,76.5,201.0,135.0,8.000000000,-1
09875,None,191.0,122.0,35.0,5.000000000,-1
06581,None,232.5,161.5,198.5,8.000000000,-1
00446,None,93.0,168.0,96.0,7.000000000,-1
01523,None,52.5,82.5,140.0,6.000000000,-1
02905,None,101.0,179.5,64.0,6.000000000,-1
03288,None,41.0,135.5,146.5,14.000000000,-1
03288,None,79.0,189.5,177.0,9.000000000,-1
01096,None,227.0,149.5,155.0,6.000000000,-1
09427,None,194.5,176.5,145.0,8.000000000,-1
00939,None,31.5,124.0,111.0,5.000000000,-1
00939,None,185.5,177.0,196.0,7.000000000,-1
08000,None,33.0,133.0,63.5,11.000000000,-1
07516,None,76.0,64.0,200.0,5.000000000,-1
02371,None,185.5,102.5,38.0,6.000000000,-1
08575,None,64.0,93.0,206.0,5.000000000,-1
08575,None,17.0,88.0,220.0,5.000000000,-1
08575,None,91.0,156.0,235.0,5.000000000,-1
02119,None,292.0,49.0,247.0,9.000000000,-1
06518,None,88.0,149.0,90.0,9.000000000,-1
03487,None,24.0,98.5,178.0,6.000000000,-1
08473,None,30.0,175.5,190.0,5.000000000,-1
00611,None,209.0,53.5,65.5,9.000000000,-1
09946,None,136.5,77.5,47.0,10.000000000,-1
07597,None,22.5,60.5,128.5,6.000000000,-1
07597,None,26.5,85.5,142.0,16.000000000,-1
07597,None,31.0,116.5,148.0,11.000000000,-1
01476,None,182.0,99.5,150.5,6.000000000,-1
07131,None,188.5,59.0,58.0,65.000000000,-1
07557,None,134.0,109.0,232.5,9.000000000,-1
09421,None,136.5,19.5,178.0,6.000000000,-1
01548,None,206.0,132.0,181.0,5.000000000,-1
05646,None,225.0,162.0,200.0,5.000000000,-1
07567,None,231.5,124.5,107.5,4.000000000,-1
07486,None,94.5,73.5,55.5,6.000000000,-1
07486,None,170.5,154.5,152.5,4.000000000,-1
07486,None,56.0,29.5,155.0,5.000000000,-1
07486,None,58.0,56.5,167.0,5.000000000,-1
00593,None,57.5,152.5,178.0,4.000000000,-1
09005,None,227.0,47.5,193.0,5.000000000,-1
02515,None,91.0,123.0,117.0,9.000000000,-1
02515,None,86.5,117.0,119.5,11.000000000,-1
07593,None,92.5,126.5,26.0,4.000000000,-1
07593,None,77.0,191.0,147.5,5.000000000,-1
00980,None,44.0,110.0,51.0,5.000000000,-1
00980,None,49.0,54.5,62.0,8.000000000,-1
01534,None,236.5,124.0,134.5,10.000000000,-1
01534,None,38.0,65.5,164.0,6.000000000,-1
01534,None,36.0,64.5,164.0,7.000000000,-1
00608,None,48.5,155.0,166.5,10.000000000,-1
05939,None,235.5,161.5,71.0,4.000000000,-1
01072,None,41.5,94.0,128.0,5.000000000,-1
02436,None,66.0,171.0,209.5,11.000000000,-1
00362,None,72.5,49.0,96.0,5.000000000,-1
07549,None,227.5,112.0,98.0,6.000000000,-1
03801,None,103.0,112.0,94.0,7.000000000,-1
02594,None,237.5,150.0,50.0,6.000000000,-1
00820,None,21.0,90.5,93.0,9.000000000,-1
00677,None,102.0,112.0,34.0,5.000000000,-1
06426,None,87.5,48.0,179.5,6.000000000,-1
06978,None,53.0,136.0,114.0,7.000000000,-1
02984,None,179.0,188.5,152.0,5.000000000,-1
07447,None,21.5,99.5,188.5,16.000000000,-1
07564,None,12.5,68.0,228.0,10.000000000,-1
07408,None,98.5,136.5,227.5,18.000000000,-1
07602,None,19.5,88.5,156.5,8.000000000,-1
03484,None,134.5,135.5,52.0,10.000000000,-1
03484,None,132.5,133.0,53.5,12.000000000,-1
01076,None,44.5,103.0,109.0,5.000000000,-1
08509,None,83.5,192.0,258.0,5.000000000,-1
08824,None,218.5,150.0,72.5,7.000000000,-1
01079,None,65.0,158.5,287.0,6.000000000,-1
08634,None,243.5,116.5,85.0,4.000000000,-1
06655,None,62.5,20.5,169.5,6.000000000,-1
00032,None,63.0,93.0,69.0,9.000000000,-1
01122,None,214.5,208.0,268.0,12.000000000,-1
07608,None,48.5,129.0,108.5,14.000000000,-1
07608,None,78.0,40.5,123.0,9.000000000,-1
07608,None,201.5,117.5,125.5,8.000000000,-1
01688,None,234.0,159.0,44.0,5.000000000,-1
02597,None,87.0,90.5,30.5,5.000000000,-1
06355,None,187.0,94.0,180.0,5.000000000,-1
06882,None,192.0,154.0,165.5,5.000000000,-1
07621,None,40.5,89.0,128.0,4.000000000,-1
03144,None,68.5,53.5,96.0,4.000000000,-1
07018,None,183.5,159.0,143.0,9.000000000,-1
00922,None,224.0,78.5,85.0,6.000000000,-1
08578,None,68.5,179.0,164.5,10.000000000,-1
08578,None,45.5,175.5,195.5,10.000000000,-1
03580,None,39.5,99.5,41.0,4.000000000,-1
06345,None,207.5,111.5,100.5,12.000000000,-1
07553,None,263.0,80.0,181.5,3.000000000,-1
00728,None,182.0,167.5,100.0,7.000000000,-1
00728,None,210.0,151.0,100.0,7.000000000,-1
00728,None,208.0,149.0,100.0,5.000000000,-1
02122,None,217.0,154.5,73.0,8.000000000,-1
02512,None,170.0,135.0,176.5,9.000000000,-1
01815,None,72.5,156.0,54.0,5.000000000,-1
08736,None,236.0,34.5,196.5,9.000000000,-1
02701,None,60.5,143.5,117.0,4.000000000,-1
03300,None,204.0,149.0,155.0,7.000000000,-1
03818,None,74.0,186.5,183.0,7.000000000,-1
07746,None,199.0,82.0,38.0,5.000000000,-1
07746,None,182.5,110.0,41.5,7.000000000,-1
07746,None,47.0,93.5,49.0,9.000000000,-1
07746,None,162.0,32.5,76.5,8.000000000,-1
07746,None,151.0,19.0,94.0,7.000000000,-1
07746,None,49.0,66.0,104.0,11.000000000,-1
07746,None,225.5,95.5,110.5,6.000000000,-1
07746,None,83.0,120.0,121.5,7.000000000,-1
07746,None,78.5,48.0,121.5,8.000000000,-1
07746,None,219.0,73.5,136.5,8.000000000,-1
07746,None,63.5,62.0,155.5,7.000000000,-1
07746,None,24.5,109.0,184.5,6.000000000,-1
00944,None,229.5,133.5,148.0,8.000000000,-1
01579,None,102.5,94.0,174.0,9.000000000,-1
01579,None,181.5,161.5,258.5,10.000000000,-1
06775,None,214.0,142.0,31.0,5.000000000,-1
07478,None,207.5,80.5,63.0,4.000000000,-1
01361,None,187.0,116.5,24.5,6.000000000,-1
04895,None,204.0,53.0,115.5,7.000000000,-1
02121,None,197.5,97.5,57.0,8.000000000,-1
00687,None,82.5,169.5,146.0,14.000000000,-1
01831,None,106.5,20.5,122.0,6.000000000,-1
07351,None,74.5,153.5,138.5,10.000000000,-1
07547,None,61.5,42.0,88.5,8.000000000,-1
07547,None,216.5,74.0,88.5,8.000000000,-1
07547,None,80.5,139.0,127.0,9.000000000,-1
07547,None,178.5,159.5,142.0,10.000000000,-1
06921,None,213.5,126.5,206.5,4.000000000,-1
01643,None,125.5,27.0,165.0,9.000000000,-1
03899,None,212.5,133.5,217.0,6.000000000,-1
00249,None,53.5,68.5,91.0,6.000000000,-1
00598,None,45.5,93.5,194.0,4.000000000,-1
04654,None,53.5,130.5,55.0,4.000000000,-1
04626,None,107.5,105.5,72.0,8.000000000,-1
06645,None,223.5,154.0,104.0,7.000000000,-1
00112,None,258.0,135.5,115.0,6.000000000,-1
00112,None,170.5,117.5,215.0,8.000000000,-1
01838,None,37.0,144.0,135.0,5.000000000,-1
07175,None,101.5,13.5,153.0,4.000000000,-1
02902,None,70.0,155.5,249.5,11.000000000,-1
08448,None,102.5,128.0,54.0,9.000000000,-1
06720,None,209.5,108.0,135.0,5.000000000,-1
06215,None,33.0,133.0,70.5,5.000000000,-1
01010,None,153.0,152.0,57.0,7.000000000,-1
08366,None,87.0,149.5,52.0,8.000000000,-1
08366,None,67.5,183.5,72.0,10.000000000,-1
08366,None,72.0,39.0,104.0,5.000000000,-1
08366,None,15.0,124.0,129.0,5.000000000,-1
08366,None,183.5,190.0,134.5,9.000000000,-1
08366,None,90.0,178.5,134.0,7.000000000,-1
08366,None,81.0,188.0,179.0,7.000000000,-1
08366,None,11.5,109.5,181.5,8.000000000,-1
08366,None,50.5,187.5,195.5,8.000000000,-1
01529,None,90.5,154.0,218.0,6.000000000,-1
03674,None,72.5,110.5,41.0,8.000000000,-1
03674,None,86.5,44.5,69.0,6.000000000,-1
03674,None,90.5,75.0,128.0,8.000000000,-1
03674,None,223.5,153.0,143.5,9.000000000,-1
03674,None,57.0,180.5,178.5,8.000000000,-1
02057,None,35.5,156.0,158.0,7.000000000,-1
02511,None,211.5,147.0,219.0,5.000000000,-1
04603,None,104.5,7.5,187.0,6.000000000,-1
00894,None,122.0,141.0,18.0,5.000000000,-1
00894,None,166.0,144.0,19.0,5.000000000,-1
00894,None,76.0,106.0,19.5,5.000000000,-1
00894,None,82.0,149.0,21.0,5.000000000,-1
00894,None,196.5,105.0,20.0,4.000000000,-1
00894,None,187.5,138.0,34.0,38.000000000,-1
00894,None,200.5,89.5,23.5,4.000000000,-1
00894,None,222.5,120.0,33.0,7.000000000,-1
00894,None,223.5,119.0,34.0,6.000000000,-1
00894,None,68.0,77.5,35.0,5.000000000,-1
00894,None,129.5,133.0,35.5,6.000000000,-1
00894,None,56.0,77.0,36.0,3.000000000,-1
00894,None,230.5,111.0,37.0,5.000000000,-1
00894,None,88.5,62.0,38.0,5.000000000,-1
00894,None,230.5,112.5,38.0,4.000000000,-1
00894,None,87.5,61.5,38.0,4.000000000,-1
00894,None,111.0,116.0,39.5,5.000000000,-1
00894,None,215.0,68.5,40.5,6.000000000,-1
00894,None,225.5,153.5,41.0,4.000000000,-1
00894,None,233.0,112.5,44.0,4.000000000,-1
00894,None,93.5,176.5,45.0,4.000000000,-1
00894,None,69.5,172.0,46.0,7.000000000,-1
00894,None,146.0,68.0,47.0,5.000000000,-1
00894,None,211.0,168.0,47.5,5.000000000,-1
00894,None,36.0,144.5,48.0,4.000000000,-1
00894,None,147.0,69.0,48.5,5.000000000,-1
00894,None,38.5,78.5,52.0,6.000000000,-1
00894,None,137.5,49.5,54.0,6.000000000,-1
00894,None,243.0,107.5,56.5,6.000000000,-1
00894,None,243.0,137.0,57.0,7.000000000,-1
00894,None,44.5,161.5,57.0,4.000000000,-1
00894,None,195.5,65.0,58.0,7.000000000,-1
00894,None,45.5,162.5,58.0,4.000000000,-1
00894,None,61.0,109.5,58.5,14.000000000,-1
00894,None,64.0,109.0,62.5,17.000000000,-1
00894,None,69.5,46.5,59.0,4.000000000,-1
00894,None,111.5,139.5,60.5,6.000000000,-1
00894,None,121.5,52.5,60.5,6.000000000,-1
00894,None,162.5,162.5,61.0,6.000000000,-1
00894,None,221.5,53.0,61.0,6.000000000,-1
00894,None,124.5,143.5,62.0,8.000000000,-1
00894,None,226.0,67.0,61.5,7.000000000,-1
00894,None,245.0,134.5,61.5,7.000000000,-1
00894,None,24.0,107.0,62.0,7.000000000,-1
00894,None,207.5,43.0,63.0,7.000000000,-1
00894,None,230.0,156.0,62.0,5.000000000,-1
00894,None,248.5,98.5,65.0,8.000000000,-1
00894,None,59.5,113.5,76.0,28.000000000,-1
00894,None,210.5,37.5,71.0,6.000000000,-1
00894,None,211.5,39.0,72.0,5.000000000,-1
00894,None,50.0,144.5,76.0,6.000000000,-1
00894,None,216.5,42.0,78.5,13.000000000,-1
00894,None,226.0,114.5,78.0,6.000000000,-1
00894,None,227.0,115.0,78.0,5.000000000,-1
00894,None,251.0,125.5,80.5,8.000000000,-1
00894,None,232.5,68.5,80.0,6.000000000,-1
00894,None,18.0,87.0,82.5,5.000000000,-1
00894,None,118.5,166.0,83.5,6.000000000,-1
00894,None,70.0,54.0,84.0,9.000000000,-1
00894,None,168.0,48.5,85.0,6.000000000,-1
00894,None,118.0,38.5,87.0,9.000000000,-1
00894,None,211.5,63.0,86.5,8.000000000,-1
00894,None,29.5,128.5,87.0,6.000000000,-1
00894,None,27.5,127.0,87.0,7.000000000,-1
00894,None,32.0,160.5,88.5,6.000000000,-1
00894,None,46.5,176.0,89.0,5.000000000,-1
00894,None,193.0,69.5,89.5,8.000000000,-1
00894,None,225.0,127.0,91.5,5.000000000,-1
00894,None,224.0,108.0,92.5,5.000000000,-1
00894,None,16.5,114.0,93.0,5.000000000,-1
00894,None,225.0,106.0,93.0,5.000000000,-1
00894,None,227.0,129.5,93.5,6.000000000,-1
00894,None,41.5,170.5,94.0,6.000000000,-1
00894,None,120.5,156.5,94.5,6.000000000,-1
00894,None,250.0,77.0,103.0,5.000000000,-1
00894,None,189.0,48.5,105.0,7.000000000,-1
00894,None,121.5,152.5,106.0,6.000000000,-1
00894,None,196.0,153.0,106.0,5.000000000,-1
00894,None,218.5,181.5,107.0,8.000000000,-1
00894,None,217.0,138.0,106.5,7.000000000,-1
00894,None,243.0,160.5,106.5,7.000000000,-1
00894,None,63.5,24.5,107.5,6.000000000,-1
00894,None,116.0,29.0,107.5,7.000000000,-1
00894,None,22.5,145.5,108.5,8.000000000,-1
00894,None,198.0,18.0,108.5,7.000000000,-1
00894,None,247.0,140.0,110.0,11.000000000,-1
00894,None,263.0,106.5,110.5,6.000000000,-1
00894,None,204.5,163.0,116.5,19.000000000,-1
00894,None,29.5,63.0,114.5,6.000000000,-1
00894,None,242.0,77.0,116.0,13.000000000,-1
00894,None,71.5,190.5,116.0,6.000000000,-1
00894,None,219.5,148.5,116.0,6.000000000,-1
00894,None,30.0,65.0,116.0,7.000000000,-1
00894,None,212.5,123.5,116.5,8.000000000,-1
00894,None,229.5,29.5,116.5,6.000000000,-1
00894,None,12.5,95.0,117.5,6.000000000,-1
00894,None,165.0,19.5,118.0,6.000000000,-1
00894,None,55.5,29.0,119.5,8.000000000,-1
00894,None,23.5,136.0,128.5,24.000000000,-1
00894,None,260.5,86.0,122.5,10.000000000,-1
00894,None,174.0,181.5,122.5,6.000000000,-1
00894,None,30.5,42.5,124.5,6.000000000,-1
00894,None,214.5,21.5,124.5,12.000000000,-1
00894,None,14.0,108.0,125.5,9.000000000,-1
00894,None,10.0,87.0,130.0,5.000000000,-1
00894,None,11.0,87.0,131.0,7.000000000,-1
00894,None,102.0,38.0,132.0,5.000000000,-1
00894,None,73.5,189.5,134.0,8.000000000,-1
00894,None,40.5,144.5,134.5,6.000000000,-1
00894,None,188.5,172.5,138.0,6.000000000,-1
